 جب سماج اسلامی اخلاقیات کا نمونہ بنے گا۔"
برسوں پہلے اسلامی نظریاتی کونسل میں ایک مباحثہ تھا۔
برصغیرکے مسلمانوں میں بھی ایسے لوگ پائے جاتے ہیں۔
برطانیہ میں دیکھیں بورس جانسن تیسرا وزیر اعظم ہے۔
بزعم خویش وہ کروڑوں عوام کے تنہا نمائندہ ہیں۔
بس وقت گزارا، کوئی ٹھوس کام کر نہ سکے۔
بس کڑاہی گوشت کی دکانیں اورٹی وی چینلز ہیں۔
بصورت دیگر انہیں 2018ء کا انتظار کر نا چاہیے۔
بصورت دیگر سقوط ڈھاکہ جیسے حادثات جنم لیتے ہیں۔
بصیرت اور حب عاجلہ سے نجات یہی حل ہے۔
بطور مسلمان سابقہ انبیا سے ہماری نسبت کیا ہے؟
بطور وزیر اعلی ان کی کامیابی تو یہ ہے۔
بعد میں کسی ترجیح کا کوئی سراغ ملتا ہے۔
بعد کے مفسر ان میں ترجیح قائم کرتے ہیں۔
بعض اوقات مصالحت بھی وقت کا تقاضا ہوتی ہے۔
بعض سکالرز اسے ہائپر ریئلیٹی  کہتے ہیں۔
بعض لوگ اس پر شدید تنقید کر رہے تھے۔
بعض معاملات میں رائٹسٹوں کا بھی یہی حال ہے۔
بغیر اقتدار اور طاقت کے معاشرے تبدیل نہیں ہوتے۔
بل گیٹس کی دولت پہ کوئی حیران نہیں ہوتا۔
بل گیٹس کی زندگی میں کون سی دلچسپی ہے۔
بلا شبہ کالم نگار کے تعصبات بھی ہوتے ہیں۔
بلاول کو ابھی سیاست میں بہت کچھ سیکھنا ہے۔
بلکہ ادائیگی کا انداز بھی بہت پر اثر ہے۔
بلکہ اس سے بڑھ کر بادشاہ گر بھی ہے۔
بلکہ اس کا پوری طرح ادراک بھی رکھتی ہے۔
بلکہ اس کی بعض کامیابیاں تو حیرت انگیز ہیں۔
بلکہ اسباب کی دنیا میں بھی معاونت کرتا ہے۔
بلکہ امریکہ ان کا گاڈ فادر اور محافظ ہے۔
بلکہ انہیں حل کرنے کی صلاحیت بھی رکھتے ہیں۔
بلکہ عملی طور پہ بغاوت پہ اتر آئی ہے۔
بلکہ چیف جسٹس صاحب کی سربراہی میں ہوا تھا۔
بمبئی اورکراچی کا نام ایک سانس میں لیا جاتا۔
بندوق اٹھانے والے جنگجوؤں کی تعداد کچھ زیادہ نہیں۔
بنوامیہ کا دور تھا، ولید بن عبدالملک خلیفہ تھا۔
بنگلہ دیش پہلے ہی پولیو فری بن چکا ہے۔
بنگلہ دیش کے شہریوں نے نہیں، یہ ہم تھے۔
بنیادی انسانی حقوق کا آپ کتنا احترام کرتے ہیں۔
بنیادی انسانی حقوق کا احترام جمہوریت کا حصہ ہے۔
بنیادی حقوق آئین کے اساسی اصولوں میں شامل ہیں۔
بنیادی طبی سہولتوں کی فراہمی بھی ایک مسئلہ ہے۔
بنیادی طور پر ان کا سیاسی مقدمہ درست ہے۔
بول بہت رہے ہیں اور دعوے کرتے رہتے ہیں۔
بچوں کو قتل کرتی ہیں اور آنگن اجاڑتی ہیں۔
بچپن سے میں مذہبی خطبا کو سنتا آیا ہوں۔
بچہ بچہ جانتا ہے کہ عمران خان کہاں ہیں۔
بڑوں کی لڑائی لیکن ہمارا نظریہ اور بخارکہاں جاتے؟
بڑھ رہی ہے اور امکانات کم ہو رہے ہیں۔
بڑی امیدوں کے ساتھ انصاف والوں کو لایا گیا۔
بڑی بھابھی، چھوٹی بھابھی کو نیچا دکھانا چاہتی ہے۔
بڑی مار یعنی تھوک کا کاروبار تو سلمان کرتا۔
بڑی مشکل سے ان کی جان چھوٹی، سنا ہے۔
بڑے لوگوں کے کچھ مسائل ہو تے ہیں۔
بڑے پرتپاک انداز سے انہوں نے خیر مقدم کیا۔
بھارت میں کانگرس بھی اس کی ایک مثال ہے۔
بھارت نے مجبورا اب ڈپلومیسی کی راہ اپنائی ہے۔
بھارت کے خلاف ان کی قیادت میں متحد تھی۔
بھارت کے مسلمانوں کا معاملہ پاکستان سے مختلف ہے۔
بھارتی تسلط کی قبولیت ہی واحد راستہ نہیں ہے۔
بھارتی میڈیا میں یہ بات زیادہ نمایاں نظرآتی ہے۔
بھٹو بستر میں لیٹے ایرانی پستہ کھا رہے تھے۔
بھٹو صاحب نے کہا: ہاتھی مجھ سے ناراض ہے۔
بھٹو صاحب کی اپنی شخصیت اور خاص امیج تھا۔
بھٹو صاحب کی پھانسی ایک تاریخ ساز واقعہ تھا۔
بھٹو نے چلو کسی آئینی بحران کی بات توکی۔
بھی تو زیب داستاں کے لیے یہ وہی تھے۔
بہ نسبت وزیر اعظم کے اپنے دائرہ اختیار میں۔
بہت جلد ان کی وسیع جان پہچان ہوجاتی ہے۔
بہت حد تک پانامہ کا بخار اتر چکا ہے۔
بہت سی انسانی جانیں خطرے میں ڈال دیتے ہیں۔
بہت سی باتیں بادل نخواستہ تسلیم کرنا پڑتی ہیں۔
بہت سی روایات میں ایسے واقعات کا بیان ہے۔
بہت سے سٹالز پر سٹاک ختم ہو چکا ہے۔
بہت سے لوگ لبرل اقدار پر یقین رکھتے ہیں۔
بہت سے پھول ہیں اور میں بہت خوش ہوں۔
بہت عرصے تک ہمارے گاؤں میں بجلی نہ تھی۔
بہت چنگھاڑے لیکن عدلیہ کا کچھ نہ بگاڑ سکے۔
بہت کچھ ادھورا ہے، بہت کچھ ہونے کو ہے۔
بہترین سٹریٹیجی سامنے والے حملے کی نہیں ہوتی۔
بہرحال بھٹو کہاں اور یہ ہمارے کاغذی شیر کہاں۔
بہرحال دونوں بڑی سیاسی پارٹیاں بدنام ہو چکی تھیں۔
بہرحال دیہات کی افادیت کی کہانیاں کس کو سنائیں۔
بہرحال کہاںوہ مارشل لاء اورکہاں جنرل ضیاء الحق کا۔
بہرحال ہم نے وہاں اور کیا تیر مارنے تھے۔
بی بی سی کا ہیڈکوارٹر بش ہاؤس لندن ہے۔
بیانات ہیںتو انہی الفاظ سے عبارت حکمت عملی ہے۔
بیانیے کو پہلے ذہنی سطح پر منوانا ہو گا۔
بیس میں سے اٹھارہ کروڑ کیا، بیرونی ایجنٹ ہیں؟
بیسویں صدی میں تصور قومیت کا غلبہ تھا۔
بیشتر ادارے تو ہم نے تباہ کر ہی دیے۔
بیشتر اس کے لیڈران یہ بات بخوبی سمجھتے ہیں۔
بیشتر عرب ممالک نہ صرف امریکہ کے قریب ہیں۔
بیشک آپ اگلے سو سال تک انتخابات کراتے رہیں۔
بیلے ڈانس اور اوپرا گانے بھی سن سکتے ہیں۔
بین الاقوامی اورمعاشرتی زندگی اسی سے قائم رہتی ہے۔
بین الاقوامی تعلقات کے باب میں دو پیراڈائم ہیں۔
بیوروکریسی کی مراعات پر زیادہ وسائل خرچ ہوتے ہیں۔
بیوی اپنی پاک دامنی کے لیے قسم اٹھائے گی۔
بیگم تہمینہ درانی کا تجزیہ سب سے جامع ہے۔
تاجر طبقہ اس پہ اپنی نیندیں حرام نہیں کرتا۔
تاجروں کا تو اچھا ہوا کہ بھرم کھل گیا۔
تاخیر اسے سیاسی عمل سے لاتعلق کر دے گی۔
تادم تحریر تو وہ ایک احتجاج پسند راہنما ہیں۔
تاریخ ان کا موضوع اورتحقیق ان کا میدان ہے۔
تاریخ اور لٹریچر کی کتابوں سے شغف رکھتے تھے۔
تاریخ فی الجملہ رطب و یابس کا مجموعہ ہے۔
تاریخ نے انہیں اسی جگہ لا کھڑا کیا ہے۔
تاریخ کا ایک نیم خواندہ تصوراس کا محرک ہے۔
تاریخ کا ایک پہلو ما بعد الطبیعیاتی بھی ہے۔
تاریخ کے بناؤ اور بگاڑ میں شریک ہوتے ہیں۔
تاکہ صحیح معنوں میں اسلامی قوانین نافذ کیے جائیں۔
تاہم اس طرز سیاست کے بانی وہ نہیں ہیں۔
تاہم ان حرکتوں کا کوئی فائدہ نہیں ہو رہا۔
تب رات کے گیارہ ساڑھے گیارہ بج رہے تھے۔
تب فلمی گانوں پہ راج نور جہاں کا تھا۔
تب کی دنیا کی سپر پاور خلافت عباسیہ تھی۔
تب ہی نئے افقوں کی طرف جا سکتے ہیں۔
تبدیلی اصلا وہی ہے جو سماج سے اٹھتی ہے۔
تحریک انصاف البتہ اس مطالبے کا حق رکھتی ہے۔
تحریک انصاف کب تک جذباتی ا ستحصال کرے گی؟
تحریک انصاف کراچی کی سیاست میں نو وارد ہے۔
تحریک انصاف کو ان کی کوئی محتاجی نہ تھی۔
تحریک انصاف کوبھی اب کھمبا نہیں نو چنا چاہیے۔
تحریک انصاف کے حامی اس مشکل میں کیوں ہیں؟
تحریک انصاف کے لیے ایک ہی بہتر راستہ تھا۔
تحریک انصاف کے پاس ایک چھوٹا سا علاقہ تھا۔
تحریک پاکستان میں یہ محض ایک نعرہ تھا۔
تخلیق کاروں کی انسپائریشن اپنے انداز میں ہوتی ہے۔
ترجیح اور ترتیب، اصلاحی حکمت عملی کی ناگزیرضرورت ہے۔
ترقی پسند تحریک کی باقیات کس حال میں ہیں؟
ترقی کی دوڑ میں ہم بہت پیچھے رہ گئے۔
ترقی کی پہلی شرط سڑکیں یا ریلوے لائنیں نہیں۔
ترقی کے ماڈل اور متبادل بیانیہآ دمی سوچتا ہے۔
ترکی بھی اسی سٹریٹجک پارٹنر شپ کا حصہ ہے۔
ترکی بھی اعلانیہ اسی بلاک کے ساتھ ہوچکا ہے۔
ترکی سے دوستی پہ بھی ہمیں بڑا ناز ہے۔
ترکی میں طیب اردوان کے پاؤں اکھڑ رہے ہیں۔
ترکی کے اندر اس پر مباحث تو جاری ہوں۔
ترکی کے پارلیمانی نظام کو بدلنا غیر ضروری تھا۔
تشخیص ہی غلط ہو تو علاج کیسے ممکن ہوگا؟
تشویش یہ ہے کہ انتخابات کے بعد کیا ہوگا؟
تصادم اور مفاہمت کی بات میں بھی کرتا ہوں۔
تضاد آ دمی کو بر باد کر تا ہے۔
تعبیر کی اس روایت کو اگر باقی رہنا ہے۔
تعلیم نام کی چیز پہ ہمارا کوئی دھیان نہیں۔
تعلیم کا مقصد سیاسی راہنما پیدا کرنا نہیں ہے۔
تقدیر بدلنے لگے تو کیا کچھ ہو جاتا ہے۔
تقریبا اتنی ہی مسلمان آبادی ہندوستان میں رہ گئی۔
تقسیم سے پہلے کے لاہور کا محدود رقبہ تھا۔
تقسیم کی دراڑ کو مزید گہرا کر دیتا ہے۔
تمام تحقیقی ادارے ان کے قبضہء قدرت میں ہیں۔
تمام تر انحصار عمران کے شخصی سحر پر ہے۔
تمام خاندانی لین دین سے وہ بے خبر تھے۔
تمام چیزیں آئین اورقانون کے مطابق چل رہی ہیں۔
تنقید ہوتی رہے گی اور چیخ و پکار بھی۔
تنقیدکا حق عوام اور میڈیا کے لیے ثابت ہے۔
تنویر احمد خان مرحوم ہمارے سیکرٹری خارجہ رہے ہیں۔
تنہا زندگی اگر ویسی ہو جیسی عمران کی تھی۔
تو "نیا پاکستان" وجود میں آ چکا ہو گا۔
تو آئین اور بنیادی حقوق معطل ہو جاتے ہیں۔
تو آدمی عالم مثال کو اپنے اردگر دیکھتا ہے۔
تو آپ اس فعل پر تنقید کر سکتے ہیں۔
تو آپ انہیں ایسے علاقوں میں کیوں لاتے ہیں؟
تو آپ کو اپنا بچپن یاد آنے لگتا ہے۔
تو اجتماعی ماحول میں بہت بہتری آ سکتی ہے۔
تو ادیب کو ایک جوابی بیانیہ دینا ہو گا۔
تو اس اصول کا اطلاق صرف بھٹو صاحب پرکیوں؟
تو اس سے بڑی غلط فہمیاں جنم لیتی ہے۔
تو اس سے پارٹی کو تو فائدہ ہو گا۔
تو اس میں اہم کردار پاکستان کا ہی ہوسکتاہے۔
تو اس میں مذہب سیاست کی اساس نہیں ہے۔
تو اس میں نفاق اورریخت کا عمل شروع ہوگیاہے۔
تو اس وڈیو کی فرانزک آڈٹ کرانا ہو گا۔
تو اس پر بھی کھل کر بات کرنی چاہیے۔
تو اس چیلنج پہ وہ پورا نہ اتر سکے۔
تو اس کا اطلاق ملک بھر میں ہونا چاہیے۔
تو اس کا انحصار اس کی ساکھ پر ہے۔
تو اس کا بڑا سبب ان کا سرمایہ ہے۔
تو اس کا بڑا سبب مضبوط ایرانی نیشنلزم ہے۔
تو اس کا بھی ایک جمہوری طریقہ موجود ہے۔
تو اس کا تعلق سماجی رویے کے ساتھ ہے۔
تو اس کا سہرا خان صاحب کے سر ہے۔
تو اس کا ضمیر اسے کچوکے لگا سکتا ہے۔
تو اس کا فائدہ اس قوت کو پہنچتا ہے۔
تو اس کا مطلب ہے کہ کہیں خرابی ہے۔
تو اس کا نتیجہ فرد کو خود بھگتنا ہے۔
تو اس کا واحد عملی متبادل مارشل لا ہے۔
تو اس کا وجود سراپا شہادت بن جاتا ہے۔
تو اس کا پورا ہونا اسی طرح یقینی ہے۔
تو اس کا کو ئی فاتح نہیں ہو گا۔
تو اس کا یہی خاکہ میرے سامنے آتا ہے۔
تو اس کی آنکھوں میں آنسو آ جاتے ہیں۔
تو اس کی اساس ہمارے نظام ریاست میں ہے۔
تو اس کی بنیاد قرآن مجید پر رکھتے ہیں۔
تو اس کی بڑی وجہ اس کا سرمایہ ہے۔
تو اس کی حیثیت معاون ذریعۂ علم کی ہے۔
تو اس کی دو ہی صورتیں ہو سکتی ہیں۔
تو اس کی ذمہ دار میٹرو بس سروس ہے۔
تو اس کی عوامی سطح پر تنظیم ضروری ہے۔
تو اس کی قیادت حالات کو نہ سمجھ سکی۔
تو اس کی نظر فوج ہی پر پڑتی ہے۔
تو اس کی وجہ اس کی عدم دلچسپی ہے۔
تو اس کی وضاحت آنی چاہیے اگر درست ہے۔
تو اس کی کیسے تائید کی جا سکتی ہے؟
تو اس کیا سبب ممتاز قادری کی پھانسی ہے۔
تو اس کیلئے صرف دعا کی جا سکتی ہے۔
تو اس کے ساتھیوں کے خلاف بھی جائز ہے۔
تو اس کے لیے افغانستان میں امن ضروری ہے۔
تو اس کے لیے قتال کیا جا سکتا ہے۔
تو اس کے پیش نظر اصولی سیاست ہوتی ہے۔
تو اس گروہ کو حقائق کا اندازہ ہوتا ہے۔
تو اسے آگے کسی اور کو دے دیتی ہوں۔
تو اسے اسی سازش کا ایک نتیجہ کہنا چاہیے۔
تو اسے ان کا ذاتی مسئلہ سمجھا جاتا ہے۔
تو اسے انفرادی فعل پر محمول کیا جائے گا۔
تو اسے اپنی غلط فہمی درست کر لینی چاہیے۔
تو اسے اپنی قوت کو مجتمع رکھنا ہو گا۔
تو اسے اہل مکہ کے حوالے کردیا جائے گا۔
تو اسے ایک اجتماعی سفر میں بدل جانا چاہیے۔
تو اسے بلا تاخیر ختم یامعطل کر دینا چاہیے۔
تو اسے میرے گھونسے کے لیے تیار رہنا چاہیے۔
تو اسے کسی بڑی سیاسی جماعت کا ساتھ چاہیے۔
تو اسے کوئی تاریخ ساز کام کر نا چاہیے۔
تو اسے یہ روشنی اپنی روایت میں ملے گی۔
تو افراط و تفریط میں ڈھل جا تی ہے۔
تو اللہ توبہ کی توفیق بھی دے دے گا۔
تو امریکہ اور روس کے تعلقات ایسے نہ تھے۔
تو ان اموات کی ذمہ داری کس پر ہے؟
تو ان سے ساز باز کی جا تی ہے۔
تو ان پر دین کے وہ احکام نافذ ہوں۔
تو ان پہ اب ڈٹے رہنے کی ضرورت ہے۔
تو ان کا تعلق اسباب و علل سے ہے۔
تو ان کا حل پیش کرنے والے بھی تھے۔
تو ان کا طرز عمل کیا ہو نا چاہیے؟
تو ان کی حب الوطنی زیر بحث آتی ہے۔
تو ان کی سیاست کو بھی سیکولر ہونا چاہیے۔
تو ان کی فکری اور سیاسی تربیت لازم ہے۔
تو ان کی کارکردگی میں نکھار پیدا ہوتا ہے۔
تو ان کی کایا کلپ ہو جا تی ہے۔
تو ان کی کرامات کے چرچے ہونے لگتے ہیں۔
تو ان کی کہانیاں بھی اسی نوعیت کی ہیں۔
تو ان کے جذبات کو ملحوظ رکھنا ہو گا۔
تو ان کے لیے ہمدردی کے جذبات موجود تھے۔
تو انہیں سانحہ مشرقی پاکستان یاد آ جاتا ہے۔
تو انہیں عزت کی نگاہ سے دیکھا جائے گا۔
تو انہیں فوری طور پر ایک فیصلہ کرنا ہے۔
تو انہیں وہاں داخل کرنے کی کوشش کرتے ہیں۔
تو انہیں پورے معاشرے کی تائید میسر آئے گی۔
تو انہیں کتنی آئو بھگت سے لایا جاتا تھا؟
تو انہیں کسی دوسرے شعبے کا انتخاب کرنا چاہیے۔
تو انہیں کسی نظم کا پابندکرنا نسبتا آسان تھا۔
تو انہیں"چھوڑنے" کاکام بھی اسی کو کرنا ہوتا ہے۔
تو اپوزیشن والے اپنے سر کہاں پٹخ رہے ہیں؟
تو اہل سیاست سے ان کے قریبی مراسم تھے۔
تو ایسا علم ہماری روایت میں محمود نہیں ہے۔
تو ایسی مبالغہ آمیز بیانیوں سے دور رہنا چاہیے۔
تو ایم کیو ایم جیسے گروہ نمودار ہوتے ہیں۔
تو ایٹمی جنگ کا خطرہ کہاں سے آ گیا؟
تو ایک ان دیکھی اداسی میں لپٹا ہوتا ہے۔
تو ایک سنجیدگی اپنی گرفت میں لے لیتی ہے۔
تو باقی تمام مسائل از خود ختم ہوجائیں گے۔
تو بالعموم تجاہل عارفا نہ سے کام لیتے ہیں۔
تو بصیرت یہ جمہوریت کا کوئی عیب نہیں ہے۔
تو بطور جزا انہیں ایک اچھا ٹھکانا ملے گا۔
تو بعض ان کے دفاع پر تلے ہوئے تھے۔
تو بھارتی سماج ان کو مسترد کر دے گا۔
تو بھی انہیں سیاسی طور پر فائدہ ہو گا۔
تو بھی حکومت ہی ذمہ دار قرار پائے گی۔
تو تبدیلی نام کی بلا کہاں سے آئی گی؟
تو تصادم کا یہ مقدمہ ہی بے بنیاد ہے۔
تو تم خود وہاں سے چلی کیوں نہ گئیں؟
تو تنظیمی فرق عملا بے معنی ہو جائے گا۔
تو ثقافتی میدان میں ایک انقلاب برپا ہو گیاتھا۔
تو جائیں سائنس کے میدان میں کچھ کرنا ہے۔
تو جرم سماجی روایت سے انحراف کا نام تھا۔
تو جرنیلوں پہ رعب کیسے جھاڑا جا سکتا ہے؟
تو جمہوریت اور آزادی کی شمعیں جلائی جاتی تھیں۔
تو جمہوریت کو لے کے ایک پاکستانی شہری کیاکرے۔
تو جو غریبوں کے ہاتھ میں تھوڑا بہت تھا۔
تو حبیب جالب بھی پیر پگاڑا جیسے جاگیردار تھے۔
تو حدیبیہ پیپرز ملز کیس بھی کھلنے والا ہے۔
تو حقوق و فرائض بھی طے کر دیتا ہے۔
تو خادم اعلی اس کا کیا جواب دیں گے؟
تو خوشاب چلے جاتے ہیں اور پھر کہیں اور۔
تو دائرے کے اس سفر سے نکلنا ہو گا۔
تو داستان پاکستان کے خدوخال سامنے آ جاتے ہیں۔
تو دراصل وہ اہم سماجی خدمت سرانجام دیتا ہے۔
تو دفاعی امور میں زیادہ عمل دخل نہ تھا۔
تو دنیا میں بھی اسے قبول کیا جائے گا۔
تو دوسرا خواب فروشی کا علم اٹھا لیتا ہے۔
تو دونوں گروہ ناظرین میں شامل ہو جاتے ہیں۔
تو دیگر سوالوں کے جواب بھی مل جائیں گے۔
تو ذہن میں ٹی وی چینلز ہی آتے ہیں۔
تو رائج طور طریقوں کو بدلنے کی ضرورت ہے۔
تو ریاست اس کی تحسین اور تائید کرتی ہے۔
تو ریاست بھی رد عمل کا اظہار کرے گی۔
تو ریاست کی بے حسی کا المناک مظاہرہ تھا۔
تو ریاست کے دفاع کا فارمولا لے آتا ہے۔
تو زرخیزی کو اپنے بطن میں سمیٹے ہوئے ہیں۔
تو ساری توانائیاں سماجی تشکیل پر صرف کرنا ہوں۔
تو سارے کا سارا آخرالذکر کا کیا دھرا ہے۔
تو سب تک پہنچنا چاہیے اور اگر شر ہے۔
تو سب سر اس کی زد میں ہوتے ہیں۔
تو سرشام والی بال کے نیٹ لگ جائیں گے؟
تو سزا دی جائے ا ور بے گناہ ہیں۔
تو سعودی عرب اور ایران براہ راست متصادم ہوں۔
تو سماج کی بندشوں سے آزاد ہو جائیں گے۔
تو سوچ کا نیا دائرہ وجود میں آتا ہے۔
تو سچ تک رسائی کا متبادل ذریعہ کیا ہے؟
تو سہگل کم عمری میں ہی گھر چھوڑ گئے۔
تو سیاسی عمل کلوننگ کی نذر ہو جائے گا۔
تو سینکڑوں ہینڈ بیگ ان کے وارڈروب میں تھے۔
تو سیکولرازم کو ان کا لازمی حصہ سمجھتے ہیں۔
تو سیکولرزم بھی ایک مذہب بن جا تا ہے۔
تو شاید کسی کی نظر ان پہ بھی تھی۔
تو شعوری تبدیلی کے لیے، کیا یہ کافی نہیں؟
تو صوبائی حکومت کے خلاف قانونی کیسے ہو گیا؟
تو عام پاکستانی کو اپنائیت کا احساس ہوتا ہے۔
تو عدالت عظمی کو اس کا نوٹس لینا چاہیے۔
تو عقلمندی کے تقاضے آسانی سے ہاتھ نہیں آتے۔
تو علم برداران مذہب کی طبیعت میں سختی کیوں؟
تو عمران خان اس سے ضرور واقف ہوگئے ہیں۔
تو عملی سیاست میں خلا واقعہ ہو جاتا ہے۔
تو عوام بھی انہی کی طرح دیانت دار ہوں۔
تو عوام خود ان کی طرف رجوع کریں گے۔
تو عورت کا سماجی کردار ذیلی یا ضمنی تھا۔
تو فرد ذہنی خلفشار میں مبتلا ہو تا ہے۔
تو فیصلہ کرنے والے انتخابات کا رسک لیں گے؟
تو قائد حزب اختلاف کو بھی احترام حاصل ہے۔
تو قبضہ گروپس کے ہاتھ میں چلا جاتا ہے۔
تو قوم کے دلوں میں امر ہو جاتے ہیں۔
تو لبوں پر مسکراہٹوں کے گلاب کھلا دیتے ہیں۔
تو لوگ 1980ء کے دور میں جا نکلتے ہیں۔
تو لوگ اسے استہزا کا موضوع بنا لیتے ہیں۔
تو لوگ زبان حال سے انکار کر دیتے ہیں۔
تو لہجے سے ذاتی انتقام کی بو آتی ہے۔
تو مجھ اس سادگی پہ حیرت ہو تی ہے۔
تو مجھے ان کی سادگی پر ترس آتا ہے۔
تو محض انتخابات سے مطلوبہ نتائج حاصل نہیں ہوں۔
تو مخالفین کے وجود کو تسلیم کرنا ہو گا۔
تو مذہب کے نام پر فساد ہوتا رہے گا۔
تو مرد کو اپنی غلطی کا احساس ہوتا ہے۔
تو مرکزی حکومت یہ کام کیسے کر سکتی ہے؟
تو مشرق وسطی میں عالمی قوتیں کیاکر رہی ہیں؟
تو مع سود رقم واپس کرنے کو تیار ہوں۔
تو مع سود پیسہ واپس کرنے کو تیار ہیں۔
تو معاشرہ فکری یک سوئی حاصل کر پائے گا۔
تو میری اخلاقی تعمیر میں حصہ دار نہیں ہے۔
تو میرے نزدیک وہ اس کا حق رکھتا ہے۔
تو میڈیا کا بھی حال کچھ ایسا ہی ہے۔
تو میں اس سے یہ حاصل کر سکتا ہوں۔
تو میں اسے اسی روایت کی یازیافت کہتا ہوں۔
تو میں نے اپنا وزن کس پلڑے میں ڈالا؟
تو نعرہ لگانے والے بھی بہت مل جائیں گے۔
تو نقل مکانی کا یہ عمل رک جائے گا۔
تو نواز شریف کو بھی مرنے کا شوق ہے۔
تو نواز شریف کو ڈکٹیٹرشپ نظر آنی لگی ہے۔
تو نیشنل عوامی پارٹی ان کی قدرتی حلیف تھی۔
تو نے یہ"" گنج ہائی گراں مایہ کیا کیے؟"
تو ورجینیا وولف کی بات دل کو لگتی ہے۔
تو وہ آباء تمہارے ہی مگر تم کیا ہو؟
تو وہ آج نوازشریف کی ہم سفر ہو گی۔
تو وہ اخلاقیات سے جدا ہو جا تا ہے۔
تو وہ اس سے الگ بھی ہو سکتا ہے۔
تو وہ اس کے پروگرام میں نہیں جائیں گے۔
تو وہ اسے تقریر کا متبادل بنا سکتے ہیں۔
تو وہ الہی قوانین اور احکام کے پابند ہوں۔
تو وہ الیکشن کی طرف کیوں کر جائے گی۔
تو وہ انڈین نیشنل کانگریس کی لیڈرشپ سے تھی۔
تو وہ انگلستان کے شہری کہلاتے ہیں، اقلیتی نہیں۔
تو وہ اپنے اپنے مقاصدکا تعاقب کر سکیں گے۔
تو وہ اپنے شریکوں سے انتقام لینے میں ہے۔
تو وہ ایک اور موقع کی درخواست کرے گا۔
تو وہ بھارت کے ساتھ ہی ممکن ہوسکتا ہے۔
تو وہ بھی سزا کا حق دار ہو گا۔
تو وہ بے بس طبقہ انہیں کچوکے لگاتا ہے۔
تو وہ حقیقت پسندی کا مظہر ہو تا ہے۔
تو وہ زیر زمین اور صریحا خلاف قانون ہے۔
تو وہ سامنے لائے اگر وہ قابل عمل ہے۔
تو وہ عملی حقائق کی بنیاد پر ہوتے ہیں۔
تو وہ عوام کے ساتھ کھڑی ہو جاتی ہیں۔
تو وہ غیر حاضر ہونے میں عافیت سمجھتے ہیں۔
تو وہ مل کر ایک قوم بن سکتے ہیں۔
تو وہ کان نمک میں نمک بن جاتا ہے۔
تو ٹریفک کے مسائل کئی گنا بڑھ جائیں گے۔
تو ٹیکنالوجی کے یہ مظاہر کیسے حقیقی ہو گئے؟
تو پاکستان کے ساتھ کوئی عالمی طاقت کھڑی نہیں۔
تو پتہ نہیں یہ سلسلہ کہاں جا کے تھمے۔
تو پنجاب میں ایسی اصلاحات نہ ہو سکیں گی۔
تو پورے ملک کو فساد میں کیوں مبتلاکیا جائے؟
تو پچھلے تیس سال کا چلن بدلنا ہو گا۔
تو پھر آپ نظام تعلیم کو بدل ڈالیں گے۔
تو پھر آگ کے ساتھ کون کھیل رہا ہے؟
تو پھر اس کا کریڈٹ کس کو جاتا ہے؟
تو پھر اس کے ساتھ معاملہ کرنا پڑتا ہے۔
تو پھر اسلام کو کیا خطرہ ہو سکتا ہے؟
تو پھر اعتراضات کا دروازہ بند ہو جانا چاہیے۔
تو پھر انہیں جانے کی اجازت کیوں دی گئی؟
تو پھر اپنا معیار زندگی بہتر کر تا ہے۔
تو پھر اپنی بلا سے کہ باد صبا چلے۔
تو پھر اپنے جوہر سے محروم ہو جاتا ہے۔
تو پھر تمام جھکاؤ ان کی طرف ہو گیا۔
تو پھر دوسری سیاسی جماعتوں پربھی دباؤ بڑھے گا۔
تو پھر ریاست کے لیے دعاگو ہی ہونا چاہیے۔
تو پھر سچ بھی خود کو منوا لے گا۔
تو پھر سیاست کو اس کے تابع ہونا چاہیے۔
تو پھر عثمانیوں کا حق خلافت کیسے ثابت ہے؟
تو پھر عزم اور ہمت دکھانے کی ضرورت ہے۔
تو پھر قوم کو درست بات کیسے معلوم ہوگی؟
تو پھر مدرسوں کی طرف توجہ کون دے گا؟
تو پھر مرکزی حکومت کس مرض کی دوا ہے؟
تو پھر معاملے کی سنگینی اور بڑھ جاتی ہے۔
تو پھر ملک بھی خطرات کی زد میں ہے۔
تو پھر منافقت کس چیز کا نام ہو گا؟
تو پھر منزل سرعت سے قریب نہیں آئے گی۔
تو پھر نظری امتیاز اس کا بنیادی مسئلہ ہے۔
تو پھر وہ اپنا گریبان تو چاک کریں گے۔
تو پھر وہی سوال کہ کہاں سے اور کیونکر؟
تو پھر کسی کو پیش قدمی کرنا ہو گی۔
تو پھر ہر چیز بند کر کے بیٹھ جائیں۔
تو پھر ہمیں لمبی تان کر سو جانا چاہیے۔
تو پھر یہ طے ہے کہ کہیں نہیں ہے۔
تو پھر یہ غیر اعلانیہ لوڈ شیڈنگ کیوں ہے؟
تو پھر یہ مجرم کس ٹیکسال میں ڈھلتے ہیں؟
تو پھراسے کس کام کے لیے رکھ چھوڑا ہے؟
تو پھرتنقید کا رخ اس کی طرف ہونا چاہیے۔
تو پھرقانون، دلیل، اعراض سب بے معنی الفاظ ہیں۔
تو چند اجزا کی صورت میں متشکل ہوتا ہے۔
تو چھوٹی عصبیتیں باہم دست وگریباں ہونے لگتی ہیں۔
