ﷲ تعالی انہیں اپنی آیات قرار دیتا ہے۔
اور رسما کہا کہ بڑا اچھا فیصلہ ہے۔
اور ہم ہیں اور اکتائے ہوؤں کے شہر۔
اور ہمارے ساتھ صحیح معنوں میں کوئی نہیں۔
اور یہ پاکستان کی شروع سے کہانی ہے۔
اوراپنی پرانی رجمنٹ میں ان کیلئے جگہ تھی۔
اوراس کی سرحدوں کی حفاظت پر مامور ہے۔
اوراگر یہ کہا جائے کہ یہ گریزدانستہ ہے۔
اوران پہ چلنے کے نتائج بھی سہے ہیں۔
اوران کے خلاف عدالت نے فیصلہ دیا تھا۔
اورپھر نظریے کی بھی اپنی اپنی تعبیر ہے۔
اورپی ٹی وی پہ میرا پروگرام دیکھتا تھا۔
اورتو اوربھائی بھائی کے مکمل ساتھ نہیں ہے۔
اورجوانی کی بس یاد ہی رہ گئی تھی۔
اورجومفاہمت کے نام پر ہربات روا سمجھتے ہیں۔
اورچند جملے ہی انہوں نے ادا کرنے تھے۔
اورچند سالوں میں اس کا بہت ارتقاء ہوا۔
اورحالیہ سالوں میں کچھ پہلے سے بھی زیادہ۔
اورخسارہ زیادہ تر دیہاتوں کو پورا کرنا پڑتاہے۔
اورخون کی ندیاں نہیں دریا بہہ رہے تھے۔
اوردلائل تراشنے کی باری بعد میں آتی ہے۔
اوردونوں کا ضابطہ اخلاق بھی یکسر مختلف ہے۔
اورسفاک درندوں سے مذاکرات کیوں نہیں ہو رہے؟
اورسکھ اپنے مذہب سے کتنی وابستگی رکھتے ہیں۔
اورسیاسی و سماجی ادارے وجود میں آتے ہیں۔
اورفیروزابو لولو کی معنوی ذریت بھی باقی ہے۔
اورقومی اسمبلی میں ان کا کردار نمایاں تھا۔
اورکارگر سیاسی حکمت عملی اپنانا مختلف چیز ہے۔
اورکھل کے بات ان پہ ہو نہیں سکتی۔
اورکیسے لوگوں کے درمیان انصاف کر نا ہے۔
اورگو ان کی تجوریاں اب بھی قائم ہیں۔
اورلوگوں کا کمیشن پر اعتماد برقرار رہتا ہے۔
اورماڈل ٹاؤن کیس بھی رینگتا رینگتا آگے آرہاہے۔
اورمختلف اداروں میں اس کی سرمایہ کاری ہے۔
اورمزید مقدمات کے سامنے آنے کا اندیشہ ہے۔
اورمیں اس بچی کا خط دیکھ رہا تھا۔
اورمیں چاہتاہوں کہ میرا بیٹا یہاں موجود ہو۔
اورنظام عدل پر اثر انداز ہو سکتے ہیں۔
اورنظریہ بھی مذہب بھی دونوں کا مجموعہ ہے۔
اورہر ایک کے پاس گرامو فون نہیں ہوتاتھا۔
اورہمارے وعدوں پہ بھروسہ کیا جا تا ہے۔
اوروہ آگے سے پٹواریوں سے اگرائی کرتے ہیں۔
اوریہ اندیشہ بھی نہیں ہوتاتھا کہ دونمبرمال ہے۔
اوریہ بات جنرل ضیاالحق صاحب کو معلوم تھی۔
اوریہ ماجرہ یایوں کہیے ڈرامہ ختم ہونے جارہاہے۔
اوریہ وہ جو اتا ترک ترکی میں لایا۔
اوریہی ان کی ساری چیف منسٹری لگتی ہے۔
اوریہی مشکل بھی " منزل یہی کٹھن ہے۔
اول، آزاد کشمیر کو مثالی ریاست بننا چاہیے۔
اولاوزارت عظمی سے محروم ہوئے، دوئم جانشینی سے۔
ایتھوپیا اور کینیا میں جو قدر مشترک ہے۔
ایجنسیوں میں ہمارے سیانے کبھی سبق نہیں سیکھتے۔
ایڈیٹر کی نفسیاتی ساخت یہ بن گئی ہے۔
ایران ان کی سیاسی قوت کا مرکز ہے۔
ایرانی انقلاب سے ہی ہم کچھ سیکھ لیں۔
ایسا پیغام جو کہیں سے نہیں آ رہا۔
ایسا تو ہٹلر نے بھی کبھی نہ کیا۔
ایسا خیال کسی کی سوچ میںبھی نہیں آسکتاتھا۔
ایسا سارے ملک میں کیوں نہیں ہو سکتا؟
ایسا غیر جمہوری حکومتوں میں ہی ہوا ہے۔
ایسا کرنے سے پاکستان کا امیج ابھرا ہے۔
ایسا کیوں کیا گیا اور کس نے کیا؟
ایسا نہ کرتے تو عزت سادات بھی جاتی۔
ایسے جاہلانہ طرز عمل کا کیا علاج ہے؟
ایسے چھوٹے بڑے طوفان ہم بہت دیکھ چکے۔
ایسے خیالات سادگی اور معصومیت کے مظہر تھے۔
ایسے ڈانسر اب دیکھنے کو کیوں نہیں ملتے؟
ایسے ڈانسرز کو لو گ دیکھنے جاتے ہوں۔
ایسے ڈھیلے ڈھالے انتخابات پہلے کبھی نہیں ہوئے۔
ایسے سماج کا علاج تلوار نہیں دعوت ہے۔
ایسے کسی مسئلے کو چھیڑ ہی نہیں سکتے۔
ایسے لوگ دین سے صرف قانون لیتے ہیں۔
ایسے لوگوں سے ہم کیا توقع رکھتے ہیں؟
ایسے لوگوں کو پذیرائی بھی مل جاتی ہے۔
ایسے مرحلے پر وژن اہم تر ہوتا ہے۔
ایسے مشفق لوگ اچانک قاتل کیسے بن گئے؟
ایسے مناظر سے لیکن ہمیں کوئی پروا نہیں۔
ایسے ہی ایک بم پر القاعدہ لکھا تھا۔
ایسے واقعات کی ایک طویل فہرست موجود ہے۔
ایسی آفات کی ایک تعبیرمابعد الطبیعیاتی بھی ہے۔
ایسی بات کرنے کا انہیں حق پہنچتا ہے۔
ایسی باتوں پہ ہمارے لوگ چسکا لیتے ہیں۔
ایسی باتوں سے باہر وہ نکل نہیں پاتے۔
ایسی باتیں کرنے سے بھی جی اکتا گیاہے۔
ایسی بے بسی ہم نے کب دیکھی تھی؟
ایسی تفتیشیں کب نتیجہ خیز ثابت ہوتی ہیں؟
ایسی تنہائی کم ہی دیکھنے میں آتی ہے۔
ایسی جدوجہد کی سکت کیا ہم رکھتے ہیں؟
ایسی حرکات اور کہاں دیکھنے کو ملتی ہیں؟
ایسی سختی اور ایسی سوچ کون لائے گا؟
ایسی صورتحال باہر کی یونیورسٹیوں میں نہیں ہوتی۔
ایسی کتابیں دو اسباب سے مقبول ہوتی ہیں۔
ایسی محبت کو میرے اندیشوں نے کیوں گھیرا؟
ایسی محفل میں ڈاکٹر عبدالسلام نہ بیٹھے ہوں۔
ایسی ہمت ہر ایک میں نہیں ہو سکتی۔
ایک انسان کے اندر بھی لگا ہوا ہے۔
ایک انگریزی اخبار کو بھی داد دینی چاہیے۔
ایک اور اہم نکتہ سمجھنا بڑا ضروری ہے۔
ایک اور بات کا ذکر شاید ضروری ہے۔
ایک اور تصور "آزادیٔ رائے پر پابندی" ہے۔
ایک اور چیز ان کی قابل غور ہے۔
ایک آدمی ابتدا گھر میں اقتدار چاہتا ہے۔
ایک آدمی پھانسی کے گھاٹ اتر جاتا ہے۔
ایک بات البتہ ایسی ہے جو محکم ہے۔
ایک بہتا دریا جس کی روانی دائمی ہے۔
ایک تصور قدیم میں ہم گم صم ہیں۔
ایک تو شملہ معاہدہ اب پھاڑ دینا چاہیے۔
ایک جرم کے لیے بہت سے قوانین ہیں۔
ایک چیلنج شہبازشریف صاحب کے لیے بھی ہے۔
ایک حقیقت پسند سیاست دان یہی کرے گا۔
ایک دفعہ مجھے کولمبو جانے کا اتفاق ہوا۔
ایک دفعہ موضع واہ جانے کا اتفاق ہوا۔
ایک دن میں کوئی حل نہیں نکلے گا۔
ایک دن نجی ٹی وی چینلز نہیں تھے۔
ایک دھڑا اگر ن لیگ کے ساتھ ہے۔
ایک زمین تین شاعر غالب، داغ، امیر مینائی۔
ایک سکول کی کتنی سکیورٹی ہو سکتی ہے؟
ایک سماجی ادارہ اسی وقت مؤثر ہوتا ہے۔
ایک سے ایک نہلہ اس حکومت میں ہے۔
ایک سینئر سٹیزن کو زندگی سے کیا چاہیے؟
ایک طبقے نے انقلابی بیانیہ اختیار کرلیا ہے۔
ایک طرح سے یہ تنہائی کی زندگی ہے۔
ایک طرف پیالی دوسری طرف اخباروں کا پلندہ۔
ایک طرف پیپلز پارٹی، دوسری طرف نواز لیگ۔
ایک طرف سے بخار دوسری طرف سے جذبات۔
ایک عام پاکستانی کو یہ کیوں نہیں ملتا؟
ایک عامل تو مذہب کی وہ تعبیر ہے۔
ایک غلطی دوسری کو جنم دے رہی ہے۔
ایک کا تعلق ایم کیو ایم سے ہے۔
ایک کا تعلق بین الاقوامی سیاست سے ہے۔
ایک کا تعلق ربا کے مفہوم سے ہے۔
ایک کا تعلق مسلم لیگ ن سے ہے۔
ایک کا تو لکھ لکھ کے تھک چکا۔
ایک گروہ جب ایک نقطہ نظراختیارکر لیتا ہے۔
ایک گروہ کی نصرت قطر کر رہا ہے۔
ایک لحاظ سے ان کی بھی غلطی نہیں۔
ایک لمحے میں موت واقع ہو جاتی ہے۔
ایک مایوسی اس گروہ کو گھیر لیتی ہے۔
ایک مثال سے بات کو واضح کرتا ہوں۔
ایک مثال سے بات واضح ہو جائے گی۔
ایک مرحلہ شوق سے آگے کا بھی ہے۔
ایک مسئلے میں کئی آرا ہو سکتی ہیں۔
ایک معاشرے میں نان موومنٹس کب اٹھتی ہیں؟
ایک مغربی عدالت کا فیصلہ دعوت یا تصادم؟
ایک منقسم معاشرے میں یہ بھی غنیمت ہے۔
ایک نعرہ آپ کو لیڈر بنا سکتا ہے۔
ایک نیا میدان اب ان کا منتظر ہے۔
ایک وجہ اس دور کا سیاسی نظام تھا۔
ایک وہ جسے ہم دبستان بخاری کہتے ہیں۔
ایک یہ کہ اس کا ایک جغرافیہ ہے۔
ایک یہ کہ کسی اورمتبادل کی تلاش ہو۔
این اے 19 کا فیصلہ ہمارے سامنے ہے۔
آپ اس سے اختلاف بھی کر سکتے ہیں۔
آپ ان دونوں باتوں میں تطبیق تلاش کیجیے۔
آپ ان کی جگہ ہوتے تو کیا کرتے؟
آپ سلو پوائزن کا شکار تو نہیں ہوگئے؟
آپ کو ایک فریق نے نامزد کیا ہے۔
آپ کے نانا کی داڑھی تو بڑی تھی۔
آپ گلیوں محلوں میں بچوں کو دیکھتے ہیں۔
آپ لاکھ انگریزیاں لکھیں کسی پہ کیا اثر۔
آپ لوگ گھر کے لیے اخبارکیوں نہیں لگواتے؟
آپ نے کیا شیکسپیئر کے ڈرامے دکھانے ہیں؟
آپ نے کیوں اسے اپنا دشمن بنا لیا؟
آپ نئی ریاست کے برابر کے شہری ہیں۔
آج استحکام ہماری پہلی ترجیح ہو نی چاہیے۔
آج اسے تحریک انصاف کا بینر میسر ہے۔
آج اسی امریکہ کا صدر ایک کالا ہے۔
آج اگر وہ سیاست میں آنا چاہتے ہیں۔
آج امن اور انصاف ہمارے بنیادی مسائل ہیں۔
آج انتشار ہے کہ بڑھتا جا رہا ہے۔
آج ایک سیاسی اتحاد پہلے سے موجود ہے۔
آج بچے پوچھتے ہیں: انگیٹھی کیا ہوتی ہے؟
آج پارٹی کا حال سب کے سامنے ہے۔
آج پاکستان ایک راستے پر چل نکلا ہے۔
آج پاکستان کا مسئلہ بھارت نہیں، افغانستان ہے۔
آج پاکستانی خواتین لڑاکا طیارے اڑا رہی ہیں۔
آج پیش ہونے والا دوسروں سے ممتاز ہے۔
آج جب لوگ یہ تاریخ بیان کرتے ہیں۔
آج جب وہ اس منصب پر فائز ہیں۔
آج جس موڑ پہ قوم پہنچ چکی ہے۔
آج جماعت اسلامی کا امیدوار ووٹ مانگتا ہے۔
آج چھاج چھلنی کو طعنے دے رہا ہے۔
آج حکومت کے دو ہی ماڈل ممکن ہیں۔
آج ساہیوال الگ سے ڈویژن بن چکا ہے۔
آج عالم انسانیت کن راستوں پر گامزن ہے؟
آج علم البشریات کا اہم مو ضوع ہے۔
آج عمران خان کی پہلی ترجیح سیاست ہے۔
آج عوام انتخابات کے دروازے پر کھڑے ہیں۔
آج کا دور، کہنے کو ایسا نہیں ہے۔
آج کا سب سے اہم سوال یہی ہے۔
آج کاراولپنڈی کل کے پنڈی سے مختلف ہے۔
آج کتنے استاد یہ کام کر رہے ہیں؟
آج کل تیز ترین میڈیا کا دور ہے۔
آج کل ٹی وی کیمروں کا راج ہے۔
آج کل کے حالات نارمل حالات نہیں ہیں۔
آج کل کے فون بھی کمال کے ہیں۔
آج کل ہر مسئلے کا سبب کرپشن ہے۔
آج کے رائٹسٹ کی مشکل بڑھ چکی ہے۔
آج معاملہ ماضی کی نسبت کہیں سنگین ہے۔
آج ملک کے وزیر اعظم عمران خان ہیں۔
آج نوازشریف صاحب جو کچھ کہہ رہے ہیں۔
آج ہر محب الوطن کی سوچ یہی ہے۔
آج ہم "پوسٹ ٹروتھ" عہد میں زندہ ہے۔
آج ہم ایک عجیب مخمصے میں پھنسے ہیں۔
آج ہم غیرمعمولی حالات سے گزر رہے ہیں۔
آج ہم مولانا مودودی کو یاد کرتے ہیں۔
آج ہمارے سامنے پتھروں کا ایک ڈھیر ہے۔
آج ہمیں سرسید کے جانشینوں کی ضرورت ہے۔
آج وہ تقریبا بے وقعت ہو گیا ہے۔
آج وہ جماعت ایک لطیفہ بن چکی ہے۔
آج یہ کہاں اور کس حال میں ہیں؟
آخر آپ پاکستان کو کیا بنانا چاہتے ہیں؟
آخر قومی غیرت اورحمیت بھی کوئی چیز ہے۔
آخرت کی فکر بھی ہمیں لاحق رہتی ہے۔
آدم کی اولاد کیا یونہی بھٹکتی رہے گی؟
آدمی سوچتا ہے کہ اگر یہ سچ ہے۔
آدھا گلاس احتجاج جنگ کی طرح ہوتا ہے۔
آزاد میڈیا جمہوریت کا ایک ناگزیر نتیجہ ہے۔
آزادی مارچ کا ایک پہلو خالصتا سیاسی ہے۔
آزادی مارچ کی نا کامی کا مطلب ہے۔
آسانی سے بات سمجھ آنے والی نہیں ہے۔
آسمانوں سے دلائل تو وہ کھینچنے سے رہے۔
آصف زرداری اب بہت بڑے زمیندار ہوگئے ہیں۔
آصف زرداری نے کسی کو کچھ دینا تھا۔
آصف زرداری وغیروں کا زمینداری بیک گراؤنڈ ہے۔
آگے چوک میں کسان احتجاج کر رہے ہیں۔
آمریت کا حاصل ذہنی اور عملی جمود ہے۔
آہستہ الفاظ تبھی ادا کیے جا سکتے ہیں۔
آئے روز کہیں نہ کہیں دھماکہ ہوتا ہے۔
آئی ایم ایف پروگرام تو ہوتے رہیں گے۔
آئی جے آئی تو ایک انتخابی اتحاد تھا۔
آئیڈیلز میں آزادی ذمہ داری سے مشروط ہے۔
آئین اور قانون کے تحت ہو رہا ہے۔
آئین بھی ایک نقطہ نظر پر مبنی ہے۔
آئین کا "بنیادی ڈھانچہ" ایک موضوعی چیز ہے۔
آئین کے بغیر کوئی ریاست ایسے ہی ہے۔
آئین کی دفعہ 145 اسی میں شامل ہے۔
آئین کی ظاہرہ حکم عدولی ہرگز نہ ہو۔
آئینی ریاست میں حکومت ایک ہی ہوتی ہے۔
آئیے دیکھتے ہیں، دھرنے میں کس نے کیاکھویا؟
آئیے، ان سوالات کے جواب تلاش کرتے ہیں۔
باالفاظ دیگر میاں نواز شریف کے بندے ہیں۔
باایںہمہ نوازشریف صاحب کی اپنی افتاد طبع ہے۔
بابر اعوان پر بھی تو الزام ہی ہے۔
بابر اعوان صاحب نے راستہ دکھا دیا ہے۔
بابری مسجد فیصلے پر ہمارا اعتراض بنتا ہے؟
بات بھارت کے حوالے سے شروع ہوئی تھی۔
بات تو عام آدمی اور معاشرے کی ہے۔
بات تو مسلمانوں کے نظم اجتماعی کی ہے۔
بات دینی مدراس کی اصلاح سے شروع ہوئی؟
بات لمبی کرتے اوراپنے آپ کو دہراتے بہت۔
بات مگر اس سے کہیں آگے کی ہے۔
باتیں منوائی جائیں مگر لبادہ آئین اوڑھ کے۔
بادشاہ طاقتور اور مضبوط ہوتا تو سلطنت چلتی۔
بازار سے ملتی تو ہم سب نپولین ہوتے۔
بازار میں ویرانی تھی، گاہک کہاں سے آتے۔
باغ بہشت سے مجھے حکم سفر دیا تھا۔
باقی اسلامی دنیا میں شاید ہی نظر آئے۔
باقی چھوٹے کھلاڑی اپنا رول ادا کریں گے۔
باقی دنوں میں شر کیوں غالب رہتا ہے؟
باقی سب اقتدار کی سیاست کے کھلاڑی ہیں۔
باقی سب محض اس کے "ہتھیار" ہیں۔
باقی کی پولیس سکاٹ لینڈ یارڈ نہیں بنی۔
باقی مہینوںمیں اگر فکر قوم لاحق رہتی ہے۔
باقیوں کا گزارہ سرکاری سکولوں پہ ہوتا ہے۔
بالجبر دیکھنا پڑ جائے تو دوسری بات ہے۔
بانی پاکستان کی تاریخ وفات 11 ستمبر ہے۔
باہر کے پیسے سے فلٹریشن پلانٹ لگتے ہیں۔
باہر کی جائیدادیں رکھنے کا تصور نہ تھا۔
باہر کی دنیا میں مواقع بہت ہوتے ہیں۔
بٹن دباؤ تو واگنر سن سکتے ہو۔
بچہ نفرت کا نہیں، ہمدردی کا مستحق ہے۔
بچوں کو سکول بھیجنا مشکل ہو رہا ہے۔
بحرانوں میں بڑے لوگوں کی ضرورت ہوتی ہے۔
بحیثیت قوم تاریخ سے ہمیں زیادہ رغبت نہیں۔
بحیثیت قوم درختوں سے ہمیں خاص بیر ہے۔
بحیثیت قوم ہمارا ایجنڈا تبدیل ہو چکا ہے۔
بدخشاں کے تاجک نسبتا کم پاکستان مخالف ہیں۔
بدقسمت ہماراملک رہاہے ‘لیکن اتنا بدقسمت بھی نہیں۔
بدقسمتی سے میری یہ رائے مزیدپختہ ہوئی ہے۔
بدلنے کا لیکن یہ تب ہی ممکن ہے۔
بر صغیر کی سلطنتوں کو ہی دیکھ لیجیے۔
برادرم فرخ گوئندی اس مذاکرے کے میزبان تھے۔
برداشت سب کچھ جگر کو ہی کرنا پڑتا۔
برسوں سے... پیر کبیر ہوئے تو کیا ہے۔
برصغیر کے مسلمان کا اپنا ایک مزاج ہے۔
برصغیر کے معاشرے کی بھی اپنی خصوصیات تھیں۔
برصغیرکے مسلم سماج کی اولاد ترتیب یہی ہے۔
برقعہ پہن کے وہ ایسا کر سکتی ہیں؟
برقی خطوط سے جو خرافات بھیجی جاتی ہیں۔
برے بھلے صحت اور تعلیم کے نظام ہیں۔
بڑ ھ کر یہ مطالبہ کر نا چاہیے۔
بڑا فیصلہ جس کے دور رس اثرات ہوں۔
بڑے بڑے سکینڈلز ہوئے لیکن وہ بچ نکلے۔
بڑے بنگلے اور زمینیں ویسے ہی رہیں گی۔
بڑے تو اس کام میں مہارت رکھتے تھے۔
بڑے زخم شدہ نواز شریف اورمریم صفدر ہیں۔
بڑے لوگوں کی زندگی سے دلچسپی فطری ہے۔
بڑے مگرمچھوں پہ اور ہی ضابطے لگتے ہیں۔
بزنس میں بھی آپ تب کامیاب ہوتے ہیں۔
بس ایک واقعہ بس ایک واقعہ ممکن ہے۔
بس پلازہ اونچا اورگھر کا لان وسیع ہوناچاہیے۔
بس دو تین چیزیں دہرائے جا رہے ہیں۔
بس ڈائیلاگ ادا کرنے والے بدل جاتے ہیں۔
بس نہ پوچھیے، جذبات کا کیا عالم تھا۔
بس‘ انہیں وقتی مسکہ لگانے کی ضرورت ہے۔
بصورت کالم جب خطبے کا آغاز ہوتا ہے۔
بصیرت سیاست کی وادی ہی میں پلتی ہے۔
بطور اپوزیشن یہ تحریک انصاف کی کامیابی ہے۔
بطور اینکر، کامیڈین کپل شرما بہت مقبول ہے۔
بطور ریاست ان کا کوئی مذہب نہیں ہے۔
بطور معاشرہ عبادات پہ ہمارا بہت زور ہے۔
بطور نقطۂ آغاز میرے پاس ایک تجویز ہے۔
بظاہر تاریخ، ادب اور مذہب پر نظر ہے۔
بظاہر یہ قدم معاہدے کی خلاف ورزی ہے۔
بعض باتیں تو وہ اب کہنے لگے ہیں۔
بعض لوگ اس جانب توجہ دلاتے رہتے ہیں۔
بگل بجے اور مقررہ وقت پہ انتخابات ہوں۔
بلاشبہ آج یہ اربوں روپے کی معیشت ہے۔
بلاشبہ یہ زبان و بیان کا معجزہ تھا۔
بلاول بھٹو جن واقعات کے حوالے دیتے ہیں۔
بلاول بھٹو نے ایک مشکل راستہ چنا ہے۔
بلاول بھٹوپچھلے سال ڈیڑھ سے خاصے متحرک ہیں۔
بلاول دراصل بے نظیر بھٹو کا احیا ہے۔
بلاول کا تبصرہ البتہ الفاظ تک محدود رہا۔
بلکہ اس کے دروبام روشنیوں سے منور رہتے۔
بلکہ ان میں شدت آتی جا رہی ہے۔
بلکہ ان میں مزید گہرائی آ جائے گی۔
بلکہ حکومت کاخوف کئی گنا بڑھ چکا ہے۔
بلکہ دل میں ایک پختہ حیثیت رکھتا تھا۔
بلکہ شخصیت میں ارتقا کا باعث بنے گا۔
بلکہ مصر میں یہ تقسیم کہیں گہری ہے۔
بلکہ مغرب میں اسلام پھیلنا شروع ہوجائے گا۔
بلکہ ہر ادارے میں کئی نور خان تھے۔
بلکہ ہم ان کے وکیل بن جاتے ہیں۔
بلو چستان کے لوگوں کو اگر شکایت ہے۔
بندے کا ایک ترجمہ "غلام " بھی ہے۔
بنگالی فلموں میں بھی سہگل نے کام کیا۔
بنی اسماعیل اور بنی اسرائیل آمنے سامنے ہیں۔
بہت سادہ بلکہ ضرورت سے زیادہ سادہ ہے۔
بہت ساری چیزیں ٹھیک کرنے کی ضرورت ہے۔
بہت ساری روشیں اور روایات ہماری فرسودہ ہیں۔
بہت سے شہروں سے ہمیں لگاؤ ہوسکتا ہے۔
بہت سے وفاداران فوری حمایت پہ تیار تھے۔
بہت سی عصری حقیقتوں سے وہ ناواقف تھے۔
بہت کم لوگ اس کے متحمل ہوتے ہیں۔
بہرحال اس زمانے کی عجیب سی کیفیت تھی۔
بہرحال محبت کسی چیز کا نعم البدل نہیں۔
بہرحال یہ زندگی کے نشیب و فراز ہیں۔
بھارت بھی فائدہ اٹھانے والوں میں سے ہے۔
بھارت کثیر النسل اور کثیر المذہب ملک ہے۔
بھارت کھلا دشمن ہے لیکن خارج میں ہے۔
بھارت کے ساتھ چین کا سرحدی تنازع ہے۔
بھارت نے بھی اس سے اتفاق کیا ہے۔
بھارتی فوج کو یہ عددی برتری حاصل ہے۔
بھائی خود بخود کیوں سب ٹھیک ہوجائے گا؟
بھٹو صاحب کا معاملہ بھی ایسا ہی تھا۔
بھٹو کے ناقدین سے ملک بھرا پڑا ہے۔
بھٹوصاحب کی "پاکستانیت" کے بھی وہ مداح ہیں۔
بھی تو اب عملا ایک ہی رائے ہے۔
بھی تو اس نے خوب چھپایا ہوا ہے۔
بے بے شفیداں دنیا سے رخصت ہو گئیں۔
بے خوف عناصر تو ہمارے ہاں بھی ہیں۔
بے دلی سے کیا کام ہو سکتا ہے؟
بیس سال کے بعد یہی کچھ کمانا تھا؟
بیسویں صدی کے شروع میں انگریز سامراج تھا۔
بیسویں صدی میں تصور قومیت کا غلبہ تھا۔
بیگم!ایک کپ چائے جلدی سےنہیں مل سکتی کیوں؟
بیماریوں میں ڈپریشن سے بری چیز کوئی نہیں۔
بین الاقوامی امور میں ایسی اپروچ جچتی نہیں۔
بینکوں میں پڑی رقم تخیلاتی چیز ہوتی ہے۔
بیوقوفیوں سے فرصت ملے تو کسی اوربات کاسوچیں۔
پاپولزم ایک انتہا پسندی کو جنم دیتا ہے۔
پاپولزم کا ایک اہم مظہر ہیجان بھی ہے۔
پارٹی رہے یا نہ رہے، الگ بات ہے۔
پارٹی قیادت کے لیے اصل سوال یہی ہے۔
پارٹی کو بھی وہ ذاتی کارخانہ سمجھتے ہیں۔
پارٹی کے کچھ سرگرم لوگوں کو ملتا ہے۔
پارٹیوں کا اندرونی کلچر تو بہتر ہو جائے۔
پارلیمان کو مقتدر بنانا حکومت کا کام ہے۔
پارلیمان، عدلیہ، انتظامیہ، جدید ریاست کے ادارے ہیں۔
پارلیمانی جماعتوں کو یہ متحدہ موقف اپنانا چاہیے۔
پارلیمانی جمہوریت میں لیکن ایسا ہی ہوتا ہے۔
پارلیمنٹ کو یہ مرکزیت تب حاصل ہو گی۔
پاک امریکہ تعلقات میں تلخی گھل چکی ہے۔
پاک ترک سکول اعلی تعلیم مہیا کرتے تھے۔
پاک فوج تو ایک نظم کے تابع تھی۔
پاکستان اپنے علاقائی تعلقات بگاڑ رہا ہے۔
پاکستان اپنی ساخت میں ایک مذہبی معاشرہ ہے۔
پاکستان اس جہاد کے رنگ میں رنگا گیا۔
پاکستان اس چال کو ناکام بنا سکتا ہے۔
پاکستان اگر بحرانوں کی زد میں رہتا ہے۔
پاکستان ان مسلم ممالک میں سر فہرست ہے۔
پاکستان ایک ایسے موڑ پہ آن پہنچا ہے۔
پاکستان ایک آئین کی بنیاد پر قائم ہے۔
پاکستان ایک بڑے ڈرامے کی گرفت میں ہے۔
پاکستان ایک خاص صورتحال سے گزر رہا ہے۔
پاکستان ایک عجیب صورت حال سے دوچار ہے۔
پاکستان ایک نارمل معاشرہ کیسے بن سکتا ہے؟
پاکستان ائیر فورس کا بھی مثالی کردار رہا۔
پاکستان آج جس صورتحال سے گزر رہا ہے۔
پاکستان آئینی طور پر "اسلامی جمہوریہ پاکستان" ہے۔
پاکستان بدستور انتہا پسندی کی گرفت میں ہے۔
پاکستان خود عدم استحکام کا شکار ہونے لگا۔
پاکستان قتال کا نہیں، دعوت کا محل ہے۔
پاکستان کا آدھا وجود زمانۂ قدیم میں ہے۔
پاکستان کا بڑا مسئلہ یہی نظری انتشار ہے۔
پاکستان کا سب سے بڑا مسئلہ کیا ہے؟
پاکستان کا مستقبل تعلیم سے جڑا ہوا ہے۔
پاکستان کا مفاد یا کسی دوسرے کا مفاد؟
پاکستان کاقیام جدید تاریخ کاایک منفرد واقعہ ہے۔
پاکستان کو ایک نئے آغاز کی ضرورت ہے۔
پاکستان کو ذہنی آزادی تب حاصل ہو گی۔
پاکستان کے ایک ہونے کا علم بردار تھا۔
پاکستان کے تمام ہسپتال ان کیلئے کھلے ہیں۔
پاکستان کے شہروں اوردیہات میں بہت فاصلہ ہے۔
پاکستان کے قومی مسائل الجھتے جا رہے ہیں۔
پاکستان کی بہت سی مذہبی جماعتیں جمہوری ہیں۔
پاکستان کی توہین ریاض کانفرنس میں نہیں ہوئی۔
پاکستان کی خارجہ پالیسی کا ماخذ کیا ہے؟
پاکستان کی ستانوے فی صد آبادی مسلمان ہے۔
پاکستان کی سیاست ایک بار پھر مضطرب ہے۔
پاکستان کی طرف بڑھتے خطرات ہمہ جہتی ہیں۔
پاکستان محض جغرافی وحدت کا نام نہیں تھا۔
پاکستان میں ابھی یہ رجحان نمودار نہیں ہوا۔
پاکستان میں بھی یہی کچھ ہو رہا ہے۔
پاکستان میں تعلیمی پستی ایک سنگین مسئلہ ہے۔
پاکستان میں تو ابھی کچھ بھی نہیں ہوا۔
پاکستان میں دو قسم کے ہی ٹیکس ہیں۔
پاکستان میں دوطرح کے لبرلز پائے جاتے ہیں۔
پاکستان میں مسلمانوں کی تعداد 97 فیصد ہے۔
پاکستان میں ہر لحاظ سے استحکام آنا ہے۔
پاکستان میں یہ آخری دفاعی مورچہ ہوتا ہے۔
پاکستان میں یہ سیاست پہلے سے جاری ہے۔
پاکستان میں یہ کام اعلانیہ ہو رہا ہے۔
پاکستان میںہم اس وقت غلطی پر ہوتے ہیں۔
پاکستان نہ ایک طرف زیادہ جھک سکتا ہے۔
پاکستانی افواج نے دہشت گردی کو شکست دی۔
پاکستانی حکومت علما کی حمایت سے محروم کیوں؟
پاکستانی سیاست بہتری کی طرف جا رہی ہے۔
پاکستانی سیاست کا یہی سکہ رائج الوقت ہے۔
پاکستانی سیاست میں دیانتدار بہت لوگ رہے ہیں۔
پاکستانی فیصلہ سازوں کے دماغ خراب ہو گئے۔
پاکستانی قوم کو اس کا اعتراف ہونا چاہیے۔
پاکستانی معاشرہ افغانستان کے سانچے میں ڈھل گیا۔
پاکستانی معاشرہ آج نفسیاتی مریض بن چکا ہے۔
پاکستانی معاشرے کی دیرینہ بیماریاں چلتی رہیں گی۔
پاناما پیپرز میں کچھ بات نہ بن سکی۔
